UID	RG	STD_T	STD_V	MEAN_T	MEAN_V	SSTD_T	SSTD_V	DIST_HOME	MEAN_log10_v	SSTD_log10_v	AVG_DIST
3777.000000	3.552189	1.319930	0.671623	34434.333333	239.777778	4889.508673	460.165770	-1.000000	1.803410	0.691095	0.320902
3778.000000	1.174205	2.101649	0.318930	55410.000000	2.714286	7752.779431	1.978455	-1.000000	0.319328	0.326806	0.190660
3778.000000	0.743382	1.078933	0.396005	73604.666667	3.333333	4119.770746	2.915476	-1.000000	0.348595	0.420027	0.172315
3779.000000	3.249621	5.456237	0.861028	47499.166667	5510.566667	19978.246948	12279.497762	1.686033	2.962888	0.875748	0.487474
3780.000000	0.949966	7.163253	0.591174	41223.644444	9.288889	26079.107342	14.155985	0.128164	0.563770	0.597854	0.477778
3781.000000	0.411595	2.690221	0.439746	15616.733333	29.933333	9850.361470	37.252108	0.076433	1.243674	0.447263	0.228142
3781.000000	0.953026	2.301338	0.621234	75422.666667	95.000000	8787.376500	115.127104	0.194585	1.633034	0.658918	0.287740
3782.000000	0.000000	2.616000	0.174287	20813.583333	12.166667	9836.363994	5.859465	0.000000	1.046684	0.182036	0.169038
3783.000000	0.000000	2.645268	0.286580	17126.000000	18.833333	9946.412693	11.328430	0.000000	1.188963	0.299323	0.193479
3783.000000	1.895006	1.749797	0.765985	72108.250000	312.166667	6579.370281	476.137267	1.370904	1.936038	0.800045	0.325893
3785.000000	0.000000	2.104787	0.418151	19171.100000	21.800000	7987.104710	32.224214	0.000000	1.082830	0.440770	0.202616
3787.000000	0.000000	2.173100	0.068303	12508.142857	7.714286	8449.977405	1.496026	0.000000	0.881425	0.073776	0.138927
3791.000000	5.441905	5.931962	0.979378	53798.417112	1187.518717	21412.392419	2030.598684	3.279161	2.412008	0.982008	0.581014
3792.000000	4.491742	6.873169	1.054910	41904.367698	3000.402062	24786.031772	9354.761287	2.581518	2.502060	1.056728	0.612617
3793.000000	4.594968	3.764618	0.834398	57277.860927	220.582781	13597.726283	410.408534	-1.000000	1.727566	0.837175	0.457580
3794.000000	0.503713	2.177132	0.422632	44870.777778	263.000000	8313.109659	437.507714	9.421986	2.138596	0.448268	0.210548
3795.000000	1.272709	7.209506	0.865538	47817.245283	295.584906	26202.591376	1123.955899	0.151168	1.256296	0.873821	0.530824
3796.000000	0.000000	1.035056	0.455788	79307.166667	44.000000	4081.847984	38.026307	0.000000	1.449335	0.499290	0.194467
3797.000000	2.926233	6.732909	0.389183	36156.358382	21.820809	24308.831346	50.842406	0.726982	1.011812	0.390313	0.412736
3799.000000	1.167524	1.461352	0.402709	55735.000000	45.333333	5762.991168	49.737980	-1.000000	1.462352	0.441145	0.203088
3800.000000	3.997855	5.450970	0.245820	35692.090909	981.636364	20581.293465	421.904082	3.941012	2.937175	0.257818	0.403104
3804.000000	2.028435	2.070948	0.697053	46637.928571	74.000000	7592.220936	119.718497	-1.000000	1.327400	0.709844	0.287747
3806.000000	0.713329	4.153823	0.000000	54082.368421	1.000000	15363.529366	0.000000	-1.000000	0.000000	0.000000	0.242029
3807.000000	0.405174	2.541357	0.407899	41107.125000	3803.125000	9780.570878	3568.294568	0.701783	3.395019	0.436062	0.234834
3808.000000	0.331950	3.959889	0.372526	23340.500000	95.083333	14889.489688	90.076188	0.143569	1.819286	0.389091	0.273192
3809.000000	1.853494	6.632442	0.665010	47382.724138	21.482759	24299.421482	33.414732	0.502793	0.849142	0.676781	0.487334
3810.000000	1.141238	4.108506	0.086690	58851.500000	493.666667	16202.314659	95.851274	2.551898	2.685454	0.094965	0.270064
3811.000000	3.795708	0.755941	0.251776	69295.363636	65.409091	2785.427189	64.871785	6.223039	1.714100	0.257701	0.212294
3811.000000	1.214589	0.414880	0.209666	63300.500000	58.272727	1528.716510	49.304865	18.288687	1.695225	0.214600	0.096115
3811.000000	0.973223	0.843820	0.147885	57680.166667	64.000000	3327.691597	25.984611	21.458210	1.779747	0.162000	0.092419
3812.000000	0.964293	3.446083	0.396919	20900.590909	25.090909	12697.842459	28.821138	0.281833	1.195104	0.406260	0.261171
3812.000000	1.589559	3.360076	0.494030	73631.900000	49.900000	12750.591415	51.823311	0.841142	1.440316	0.520753	0.285831
3813.000000	1.494849	2.587459	0.384933	52061.823529	300.529412	9601.529808	253.112405	-1.000000	2.320186	0.396780	0.227569
3814.000000	0.000000	2.764599	0.781380	16029.862069	158.689655	10128.720702	529.793970	0.000000	1.323807	0.795210	0.315795
3814.000000	1.391762	3.230445	0.550614	54417.400000	1996.133333	12037.782430	1985.004925	10.418126	3.038297	0.569940	0.300778
3814.000000	0.000000	0.884240	0.106198	81310.800000	22.200000	3558.996867	6.572671	0.000000	1.332672	0.118733	0.075263
3815.000000	0.411667	5.757133	0.875474	52863.948864	2698.045455	20784.811238	9506.093001	0.079730	2.418698	0.877972	0.458196
3816.000000	2.159197	3.838942	0.547795	51107.189189	427.918919	14010.824674	595.482828	-1.000000	2.306895	0.555351	0.335592
3816.000000	0.000000	0.601999	0.474199	42448.400000	221.400000	2423.000268	214.077790	-1.000000	2.118814	0.530171	0.190808
3817.000000	0.349647	5.459176	0.663412	34875.260870	1200.000000	20094.731730	1618.157089	0.185778	2.662500	0.678322	0.407841
3817.000000	0.243431	1.413040	0.561066	70842.666667	61.777778	5395.518905	105.031873	0.455419	1.376577	0.595100	0.210246
3819.000000	2.679963	3.056729	0.694583	26791.812500	1606.500000	11365.115921	2486.300572	0.859957	2.691645	0.717363	0.356571
3819.000000	3.054604	2.370492	0.338123	66518.545455	599.363636	8950.293329	347.120807	13.847785	2.677739	0.354626	0.267842
3819.000000	0.931515	2.203237	0.579599	50467.666667	2256.111111	8412.788123	2628.639260	12.530805	3.026143	0.614757	0.270687
3820.000000	3.641951	5.618791	0.528519	56938.208333	42.687500	20441.702880	50.647365	-1.000000	1.348708	0.534112	0.434785
3821.000000	0.000000	1.475276	0.447601	51991.400000	324.800000	5937.869551	448.948995	-1.000000	2.242066	0.500433	0.205806
3824.000000	3.638084	3.355993	0.517289	53834.764706	107.235294	12263.263034	247.961881	-1.000000	1.652735	0.525068	0.342227
3827.000000	2.226161	6.861124	0.839321	48246.068376	3967.247863	24806.284591	7322.982819	1.088458	2.974000	0.842931	0.527723
3828.000000	2.117446	6.495124	0.691997	54438.885714	64.400000	23723.812848	136.796156	1.957488	1.268465	0.702100	0.477958
3830.000000	0.000000	2.201482	0.336890	13417.800000	31.400000	8860.794022	31.237798	0.000000	1.355780	0.376654	0.199693
3831.000000	0.000000	5.590787	0.354676	37901.774194	253.774194	20459.531746	210.139273	0.000000	2.264250	0.360538	0.346897
3832.000000	1.253851	3.504735	0.663700	48820.916667	1031.770833	12750.564224	2643.041770	-1.000000	2.393796	0.670724	0.320739
3833.000000	3.335375	6.961033	0.457481	38137.209302	79.000000	25356.295579	152.411254	1.632093	1.594529	0.462895	0.476551
3834.000000	0.869674	4.680708	0.735263	62726.230769	437.692308	17538.605685	594.837006	0.534694	2.161498	0.765286	0.401934
3835.000000	1.323112	4.830080	0.782422	60917.787879	1137.585859	17476.780148	2936.626528	0.655864	2.405069	0.786404	0.408449
3836.000000	2.221946	3.893051	0.644303	44935.066667	352.200000	14254.574007	600.674414	-1.000000	2.112766	0.655318	0.356226
3836.000000	0.555520	0.486033	0.191479	70965.111111	14.777778	1855.857110	6.300353	-1.000000	1.130173	0.203094	0.086850
3836.000000	1.445885	1.288504	0.220935	68461.800000	649.400000	5186.128440	486.254357	-1.000000	2.743817	0.247013	0.155003
3837.000000	1.143456	4.434223	0.480567	58728.600000	169.200000	16143.584749	210.818923	0.722543	1.983622	0.485997	0.325840
3838.000000	0.000000	1.097375	0.661447	27680.909091	5861.181818	4143.371368	10252.885338	0.000000	3.319445	0.693731	0.245497
3839.000000	0.000000	2.712879	0.239111	20269.100000	10.900000	10294.650288	5.445691	0.000000	0.978912	0.252045	0.192459
3839.000000	0.000000	0.706721	0.696172	79944.111111	39.444444	2698.527397	62.928752	0.000000	1.125871	0.738402	0.259722
3840.000000	5.626375	7.068498	1.057350	41454.137195	1704.368902	25485.470719	7020.880093	3.829889	1.736958	1.058965	0.638710
3842.000000	1.193250	6.408268	0.985177	44858.254545	1210.327273	23282.392863	3567.409051	0.434610	2.114143	0.994258	0.532369
3843.000000	2.308904	3.300016	0.259405	23520.500000	565.333333	13013.953031	296.447410	1.632589	2.685386	0.284163	0.283378
3843.000000	0.000000	2.459178	0.207277	71861.400000	403.800000	9898.001808	193.529584	0.000000	2.560329	0.231742	0.189088
3844.000000	0.801357	7.812371	0.618622	40291.447368	1013.000000	28502.062078	1527.173931	0.075350	2.613164	0.626926	0.511078
3844.000000	2.743642	2.583404	0.391717	56595.187500	2527.875000	9605.260852	2699.093845	10.702490	3.213806	0.404564	0.263107
3846.000000	1.763609	5.761539	0.317940	35247.500000	15.250000	21663.833664	10.592665	0.462103	1.078871	0.332078	0.381415
3846.000000	0.997488	0.283146	0.050453	83615.000000	6.600000	1139.639636	0.894427	1.994968	0.816528	0.056408	0.049984
3847.000000	0.606035	7.897593	0.990996	36537.380952	1812.571429	28775.971185	6358.178137	0.144209	2.104508	1.003009	0.588749
3849.000000	1.762318	5.020261	0.565744	54334.944444	521.277778	18596.902255	804.666011	1.650038	2.384825	0.582146	0.385004
3850.000000	0.646758	2.934995	0.513076	61474.750000	1667.625000	11295.510243	2171.082675	0.745920	2.907838	0.548502	0.279223
3851.000000	2.837348	2.581489	0.390359	47765.500000	9870.000000	10180.365882	5306.759576	-1.000000	3.881646	0.427616	0.296366
3852.000000	2.273599	6.839339	0.487274	44170.583333	870.900000	24829.402159	1176.224032	1.661114	2.654585	0.491386	0.452035
3853.000000	3.399017	5.414349	0.783292	29689.210526	2053.631579	19753.302376	3110.277996	3.110928	2.799542	0.793806	0.453840
3853.000000	0.317167	0.980459	0.449070	78639.250000	330.500000	3686.600852	278.813232	0.095629	2.339899	0.469038	0.171785
3854.000000	2.649824	3.515632	0.350740	56768.916667	107.333333	13219.046751	70.431570	12.515901	1.915824	0.366336	0.304810
3854.000000	0.000000	2.541482	0.363005	15533.900000	93.400000	9644.246776	56.208343	0.000000	1.862013	0.382641	0.204888
3854.000000	0.000000	1.737586	0.046054	79444.000000	146.200000	6993.650656	17.935997	0.000000	2.162450	0.051489	0.113106
3862.000000	3.680485	7.179341	0.616854	50665.252336	2207.560748	25967.254639	4317.117361	2.578054	2.911449	0.619756	0.517888
3863.000000	1.641937	3.159407	0.742991	54320.680000	274.400000	11608.401411	644.180164	-1.000000	1.696613	0.758313	0.341955
3864.000000	1.011888	2.984523	0.417376	64924.500000	1108.833333	11769.772687	1393.040045	0.648552	2.824431	0.457213	0.267776
3867.000000	2.948076	4.699466	0.510698	55845.861111	202.444444	17036.803285	192.371185	-1.000000	2.095743	0.514282	0.369508
3868.000000	3.525114	5.821424	0.583985	38704.076923	2583.115385	21372.160658	3148.533707	-1.000000	3.074650	0.595551	0.454522
3869.000000	3.501816	3.655569	0.599408	46538.733333	514.800000	13621.943418	1036.958272	-1.000000	2.265418	0.620447	0.380664
3870.000000	1.992206	1.566405	0.399872	44875.625000	2476.500000	6028.407417	2311.133241	14.475019	3.217765	0.427481	0.218570
3873.000000	1.247615	3.380110	0.347230	47731.000000	356.000000	12595.486017	418.331721	16.465073	2.388379	0.359417	0.257158
3873.000000	1.065054	1.750826	0.373905	55755.230769	4.769231	6560.344696	2.650593	17.144810	0.559319	0.389173	0.175132
3873.000000	0.000000	1.054568	0.648312	80580.363636	58.272727	3981.746583	85.547754	0.000000	1.354654	0.679955	0.238391
3874.000000	0.537422	4.741979	0.392602	58212.864865	8.648649	17306.598068	9.698844	0.495479	0.755507	0.398017	0.317484
3875.000000	0.537576	2.786870	0.473181	50505.092308	21.907692	10110.810082	45.495440	-1.000000	0.972532	0.476863	0.230972
3876.000000	3.266731	6.765482	0.841217	45683.507812	723.886719	24403.443440	1882.922099	1.307214	2.160102	0.842865	0.534471
3877.000000	5.021016	7.624281	0.814064	44071.690476	315.773810	27612.262741	541.556511	3.105392	1.883710	0.818953	0.609556
3878.000000	0.000000	5.055513	0.664256	61826.783784	242.918919	18450.889806	446.343377	0.000000	1.890178	0.673418	0.386796
3878.000000	0.000000	1.261072	0.757341	75853.000000	445.125000	4853.313713	676.559244	13.177781	2.119660	0.809632	0.298638
3879.000000	1.422113	3.370202	0.609053	40926.863636	288.136364	12418.242235	385.615068	-1.000000	2.088056	0.623386	0.318959
3880.000000	0.129555	0.474392	0.354128	65538.000000	136.100000	1800.191903	89.248031	16.270703	2.016070	0.373283	0.132516
3882.000000	1.315033	2.196300	0.575983	60682.444444	99.222222	8386.300840	138.725248	0.543512	1.635052	0.610922	0.272673
3883.000000	0.966529	2.675917	0.639217	51195.678571	49.535714	9810.075350	124.001637	18.652941	1.122912	0.650947	0.281368
3887.000000	0.708229	5.181099	0.692014	46090.729730	537.045045	18736.547106	1565.548887	0.178821	2.120053	0.695152	0.395922
3890.000000	2.107964	6.220179	0.282132	53619.411765	465.058824	23081.808562	310.961708	-1.000000	2.577534	0.290815	0.398592
3890.000000	1.827996	2.234201	0.241783	36748.166667	493.833333	8810.800927	324.895316	-1.000000	2.623350	0.264859	0.207458
3891.000000	1.052803	4.239165	0.408323	56093.125000	29.062500	15761.487852	45.158194	0.815498	1.194386	0.421714	0.303159
3892.000000	0.000000	2.358583	0.380798	24015.888889	5.777778	9005.958770	7.949493	0.000000	0.541596	0.403897	0.186505
3893.000000	2.224814	3.799684	0.876132	52947.672131	2209.680328	13735.268540	4734.664627	25.573244	2.805880	0.879745	0.398335
3893.000000	0.000000	2.426833	0.437072	15875.840580	410.695652	8800.604003	708.256254	0.000000	2.358302	0.440274	0.210026
3893.000000	0.000000	1.057622	0.416401	81114.217391	358.565217	3893.011255	289.322221	0.000000	2.392746	0.425759	0.160627
3894.000000	4.382505	4.008817	0.813520	54464.791045	942.268657	14540.660022	2022.084085	1.356927	2.410295	0.819660	0.446768
3895.000000	11.885801	6.587199	0.983222	46209.515152	1219.917749	23765.413733	2050.735596	11.428371	2.281893	0.985357	0.815851
3897.000000	3.719812	3.345131	1.067841	64949.875000	878.093750	12137.670258	2553.036566	4.234202	1.879578	1.076283	0.469330
3897.000000	0.000000	2.408719	0.276245	14962.545455	170.909091	9094.627748	91.991798	0.000000	2.159565	0.289728	0.184072
3898.000000	6.866932	4.043865	0.407419	59082.641667	145.775000	14618.952929	187.066809	15.072369	1.943065	0.409127	0.412240
3898.000000	1.292619	2.970444	0.372251	25166.194444	76.777778	10845.287985	84.911420	0.441484	1.713937	0.377532	0.219092
3899.000000	2.265998	5.039070	0.631820	51103.571429	1222.428571	18588.638370	2339.467174	-1.000000	2.642806	0.647423	0.402295
3901.000000	2.581821	6.557974	0.504008	41155.901639	126.475410	23804.630836	129.544279	1.762091	1.845053	0.508191	0.449014
3901.000000	0.483703	2.267114	0.341510	41667.400000	351.800000	9124.957249	286.129691	7.530048	2.416936	0.381820	0.221197
3902.000000	3.228473	2.819864	0.260815	57073.800000	1156.300000	10700.630727	513.045385	14.503672	3.001397	0.274923	0.279407
3902.000000	2.157693	1.748644	0.135605	35890.900000	1750.300000	6635.638150	532.747814	1.242758	3.223452	0.142940	0.163765
3903.000000	0.608614	7.226963	0.358345	42092.780000	14.820000	26281.205054	17.420010	0.088460	0.993461	0.361983	0.433271
3906.000000	1.336509	4.184526	0.941500	51559.583333	6345.690476	15154.769594	13292.722678	3.066309	3.025510	0.947155	0.426368
3907.000000	0.440650	1.063304	0.154425	64042.333333	242.000000	4193.250084	101.618896	4.656669	2.354870	0.169164	0.095411
3910.000000	0.000000	1.425570	1.036429	70340.642857	5158.214286	5325.782162	6032.667304	0.000000	3.034058	1.075554	0.374937
3911.000000	1.425197	6.672962	1.025888	44103.861538	2321.661538	24209.612417	6462.471913	0.231707	2.201474	1.033872	0.557684
3912.000000	1.525862	3.532117	0.239988	41681.000000	751.571429	13734.439705	330.626102	-1.000000	2.821894	0.259217	0.264903
3914.000000	0.703129	7.235084	0.203880	47705.500000	8.812500	26463.069897	7.664066	0.171721	0.873920	0.207142	0.417281
3915.000000	4.233439	4.258233	0.933595	53873.409938	2234.987578	15377.467866	2537.341276	-1.000000	2.844876	0.936508	0.475875
3917.000000	1.577470	3.179830	1.003135	55912.701754	1588.807018	11497.928230	4878.942610	-1.000000	2.031957	1.007564	0.407411
3918.000000	0.000000	0.767014	0.821480	81256.857143	1211.500000	2865.483148	1648.813594	0.000000	2.597763	0.852490	0.285352
3919.000000	0.708208	2.454672	0.848334	55403.395349	301.093023	8888.649979	879.675283	13.411619	1.447246	0.853310	0.319828
3919.000000	0.343434	3.411812	0.822651	25225.812500	998.250000	12685.335582	2552.550032	0.088673	2.101026	0.849630	0.363038
3919.000000	0.440610	0.913119	0.747965	80561.625000	1203.250000	3514.194967	1640.607880	0.166535	2.604150	0.799609	0.288857
3920.000000	2.502942	3.688791	0.385520	62824.851852	432.370370	13532.617425	328.918759	-1.000000	2.490471	0.392864	0.303945
3921.000000	1.096164	4.587147	0.640450	62927.714286	6588.071429	17137.106710	10138.639846	0.340152	3.397628	0.664627	0.384783
3923.000000	2.723512	4.139335	0.734293	53065.892857	300.071429	15175.053965	1075.418056	-1.000000	1.652782	0.747768	0.402619
3924.000000	0.671988	7.777469	0.398664	40535.545455	83.363636	28657.777571	51.214345	0.176719	1.790583	0.408046	0.478868
3925.000000	0.000000	2.291351	0.400653	65776.058824	114.058824	8502.733402	98.771498	12.732927	1.885150	0.412984	0.208458
3926.000000	2.195765	1.122900	0.199769	81760.428571	7185.285714	4366.335224	4282.064717	1.388724	3.804410	0.215775	0.153300
3926.000000	0.339167	1.683696	0.087260	66748.000000	5768.833333	6639.826233	1292.839884	8.336410	3.752244	0.095588	0.108408
3927.000000	1.295051	3.242802	0.632433	50398.888889	3395.000000	12012.538454	4692.203245	15.474661	3.104309	0.650768	0.319973
3927.000000	0.000000	1.037507	0.707656	77911.333333	580.333333	3901.107100	1359.858705	0.000000	2.121050	0.739122	0.260286
3927.000000	0.414790	2.456142	0.336411	23822.300000	190.500000	9320.404296	134.831788	0.138262	2.166066	0.354608	0.198009
3929.000000	1.559957	6.412104	1.050078	43607.021277	2903.170213	23207.348259	8375.835402	0.301226	2.508555	1.055708	0.547237
3930.000000	0.000000	1.968148	0.474267	15621.250000	15.950000	7269.398316	18.807823	0.000000	0.954017	0.486588	0.211388
3930.000000	0.986744	2.236518	0.413517	69027.000000	179.333333	8819.939002	169.416253	1.409314	2.082460	0.452985	0.236038
3933.000000	0.560619	4.751083	0.261959	61634.555556	510.333333	18141.422940	431.029291	0.626788	2.615754	0.277849	0.303867
3935.000000	2.512888	4.491488	0.916153	54280.925926	392.148148	16477.373726	625.751776	-1.000000	1.929237	0.933605	0.457932
3936.000000	3.783501	7.521077	0.936758	43329.968085	120.829787	27221.057007	268.073038	1.675376	1.216224	0.941781	0.604168
3937.000000	1.735016	7.571701	0.693762	40351.466667	80.272222	27334.157372	191.654625	0.460045	1.333401	0.695697	0.517076
3938.000000	4.804352	7.657673	0.789190	43746.185950	726.173554	27624.758145	2337.860305	2.691797	2.185446	0.790825	0.597285
